0x36911f9 AL_ADPCM_WAVE
0x3988fc7 Z2_SEA_grp_WAT0b_SCR00T
0x3988fdf Z2_SEA_grp_ANA0bT
0x3988ff1 z2_22dekucity_grp_g540
0x3989008 Z2_hakugin_grp_door0d
0x398901e ruru_utau_soft_anim_tbl_info
0x398903b move_c
0x3989042 Bg_Dblue_Balance_actor_move_waterwheel
0x3989069 move_water_set_afloat
0x398907f menu_nameset_fdin
0x3989091 Matrix_MtxtoMtxF
0x39890a2 zexl_000_03700
0x39890b1 Nes_pal_exl_10342
0x39890c3 Nes_pal_exl_03355
0x39890d5 _Z2_hakashita_room_2SegmentEnd
0x39890f4 _object_link_mask_gibudoSegmentStart
0x3989119 _ovl_Obj_Moon_StoneSegmentRomEnd
0x398913a .z2_fisherman_scene.data.keep
0x3989158 .ovl_Obj_Kibako2.text.keep
0x3989173 _ovl_Dm_BalSegmentBssStart
0x398918e _ovl_Bg_LbfshotSegmentDataStart
0x39891ae Z2_Random_grp_S00T
0x39891c1 z2_bandroom_grp_kag
0x39891d5 Z2_PIRATE_grp_room13_yuka1
0x39891f0 z2_romanymae_grp_r01_kusaT
0x398920b last3_stop_soft_anim_tbl_info
0x3989229 En_Horse_Actor_move_jt_run_after_jump_init
0x3989254 zexl_000_01008
0x3989263 zexl_000_01914
0x3989272 zexl_000_02000
0x3989281 sys_cfb_getptr
0x3989290 Nes_pal_exl_06445
0x39892a2 _ovl_En_GrasshopperSegmentStart
0x39892c2 osMemSize
0x39892cc _Z2_DANPEI_room_5SegmentDataEnd
0x39892ec _Z2_INISIE_bs_room_0SegmentBssStart
0x3989310 z2_backtown_0_info
0x3989323 z2_26sarunomori_grp_r00_upper
0x3989341 Z2_MITURIN_grp_HANA0bT
0x3989358 hnt_k10
0x3989360 hariko_kubi_model
0x3989372 kyo_kaoage_soft_anim_tbl_info
0x3989390 mode_stop
0x398939a _vr_fine3_pal_staticSegmentStart
0x39893bb alink_fukitobu_anim_tbl_rom_trs_info
0x39893e0 En_Ge3_Profile
0x39893ef Nes_pal_exl_01144
0x3989401 _object_icefloeSegmentRomStart
0x3989420 _ovl_Bg_Danpei_MovebgSegmentStart
0x3989442 _z2_11goronnosato_room_1SegmentBssEnd
0x3989468 _object_umajumpSegmentDataStart
0x3989488 anime_5_txt
0x3989494 Geg_talk_NG
0x39894a0 Dm_Zl_Actor_move
0x39894b1 Boss_07_mask_draw
0x39894c3 syokudai_ki_model
0x39894d5 Actor_info_invisible_new
0x39894ee prs3_model
0x39894f9 Boj_ni_model
0x3989506 zexl_000_00046
0x3989515 zexl_000_04889
0x3989524 zexl_000_06406
0x3989533 texture_rectangleI8
0x3989547 _kakusiana_room_2SegmentRomStart
0x3989568 _kakusiana_room_2SegmentEnd
0x3989584 _object_kujiyaSegmentRomStart
0x39895a2 _object_yabusame_pointSegmentRomStart
0x39895c8 _object_sbSegmentStart
0x39895df osContInitX
0x39895eb .ovl_En_Tubo_Trap.text.keep
0x3989607 _object_lod_moonSegmentDataEnd
0x3989626 _object_bubbleSegmentTextStart
0x3989645 z2_31misaki_grp_ha10
0x398965a fs_matsu_mdl_info
0x398966c Tru_talk
0x3989675 dk2_ke1_model
0x3989683 En_Aob_01_Profile
0x3989695 Math3D_sphereCrossYZLine
0x39896ae zexl_000_00532
0x39896bd Nes_pal_exl_10977
0x39896cf _ovl_Obj_RailliftSegmentRomEnd
0x39896ee .ovl_En_Twig.text.keep
0x3989705 _ovl_En_IgSegmentDataEnd
0x398971e Z2_PIRATE_grp_dram_1_1
0x3989735 En_Rail_Skb_talk_select
0x398974d mode_dead_wait_init
0x3989761 cl_umamiage_anim_tbl_rom_trs_info
0x3989783 Effect_Ss_Fire_Tail_Profile
0x398979f arw2_model_large
0x39897b0 Nes_pal_exl_10915
0x39897c2 Nes_pal_exl_08669
0x39897d4 Nes_pal_exl_08626
0x39897e6 Nes_pal_exl_07090
0x39897f8 Nes_pal_exl_02603
0x398980a z2_sf_nes_0a_txt
0x398981b _Z2_Random_room_0SegmentStart
0x3989839 gspF3DEX2_NoN_xbusTextEnd
0x3989853 _z2_koeponarace_room_0SegmentDataEnd
0x3989878 _object_gi_insectSegmentBssStart
0x3989899 _ovl_En_BigpoSegmentDataStart
0x39898b7 z2_20sichitai_grp_r00_sidaha
0x39898d4 z2_f01_b_grp_g47T
0x39898e6 z2_f01_b_d2_wood23_inta_ia4
0x3989902 z2_30gyoson_grp_konb4T
0x3989919 Z2_kaizoku_grp_mihari_ashi3
0x3989935 n2_wood13_SP08_inta_ia4
0x398994d dog_jump_soft_anim_tbl_info
0x3989969 CollisionCheck_dt
0x398997b zexl_000_10103
0x398998a Nes_pal_exl_10958
0x398999c Nes_pal_exl_04767
0x39899ae _object_an1SegmentRomEnd
0x39899c7 _ovl_Effect_Ss_Bomb2SegmentEnd
0x39899e6 .Z2_INISIE_N_room_5.data.keep
0x3989a04 .ovl_En_Tanron2.text.keep
0x3989a1e _Z2_INISIE_R_room_4SegmentTextEnd
0x3989a40 _ovl_Elf_MsgSegmentBssStart
0x3989a5c z2_11goronnosato_grp_r01_ji2
0x3989a79 z2_kajiya_grp_ro_fuigo
0x3989a90 En_Hidden_Nuts_actor_move
0x3989aaa En_Fsn_talk_wait
0x3989abb g_vanish1_5_txt
0x3989acb move_zora_swim
0x3989ada zexl_000_05668
0x3989ae9 zexl_000_13147
0x3989af8 osClockRate
0x3989b04 z2_clocktower_d2_clocktowerkan01
0x3989b25 Z2_ReDead_i2_wall02_pal
0x3989b3d Z2_castle_grp_room04
0x3989b52 z2_sonchonoie_grp_3_kartenT
0x3989b6e z2_omoya_grp_r00_yogore__DT
0x3989b8a zora_thunder_model
0x3989b9d osk_okoru_wait_soft_anim_tbl_info
0x3989bbf action_proc
0x3989bcb mode_dead_demo
0x3989bda ONOLEE_soft_anim_tbl_info
0x3989bf4 zexl_000_04756
0x3989c03 zexl_000_06439
0x3989c12 zexl_000_08417
0x3989c21 zel0000_00A9
0x3989c2e Nes_pal_exl_04321
0x3989c40 Nes_pal_exl_00574
0x3989c52 _z2_yadoya_sceneSegmentDataStart
0x3989c73 z2_backtown_grp_play2
0x3989c89 lod_z2_22dekucity_grp_r00_s7
0x3989ca6 z2_tenmon_dai_1_info
0x3989cbb i2_last_L041_modelT
0x3989ccf go_smoke_model
0x3989cde Bg_Dblue_Elevator_actor_ct
0x3989cf9 Bg_Goron_Oyu_actor_ct
0x3989d0f stk_childmaskRUH_model
0x3989d26 move_old_stop_init
0x3989d39 T_BGCheck_WaterKankyoSurfaceCheck2
0x3989d5c zexl_000_00820
0x3989d6b link_normal_push_wait_end_anim_tbl
0x3989d8e _Z2_KINdan2_room_2SegmentEnd
0x3989dab _Z2_INISIE_N_room_8SegmentRomStart
0x3989dce _ger_daytelop_staticSegmentEnd
0x3989ded _object_dekucity_ana_objSegmentRomEnd
0x3989e13 _ovl_En_SnowwdSegmentRomEnd
0x3989e2f _ovl_En_TkSegmentRomStart
0x3989e49 _Z2_INISIE_N_sceneSegmentDataStart
0x3989e6c _object_zl4SegmentTextStart
0x3989e88 _ovl_En_SiSegmentDataEnd
0x3989ea1 kakusiana_2_ground_shape_status
0x3989ec1 z2_f01_demo_4_info
0x3989ed4 mask01_f_16rgba_txt
0x3989ee8 Y2_DANPEI_lift_BGDataInfo2
0x3989f03 En_Pamera_home_wait
0x3989f17 En_Ma_Yto_wipe_wait
0x3989f2b gb2_battle_start_init
0x3989f41 zexl_000_04328
0x3989f50 zel2000_200A
0x3989f5d zel3000_3018
0x3989f6a Nes_pal_exl_05209
0x3989f7c _ovl_En_DgSegmentEnd
0x3989f91 z2_milk_bar_evw_anime
0x3989fa7 kdz_ude1R_model
0x3989fb7 ru2_12_CI00_txt
0x3989fc7 kf1_04
0x3989fce move_alien_wait0
0x3989fdf Pm_talk
0x3989fe7 En_Fsn_BuyWait
0x3989ff6 in256_1
0x3989ffe zelda_InitArena
0x398a00e zel0600_0649
0x398a01b Nes_pal_exl_11049
0x398a02d Nes_pal_exl_10613
0x398a03f Nes_pal_exl_08417
0x398a051 Nes_pal_exl_03356
0x398a063 Nes_pal_exl_01906
0x398a075 cl_hoo_anim_tbl
0x398a085 _object_smtowerSegmentRomStart
0x398a0a4 _object_wdhandSegmentStart
0x398a0bf skResetWindow
0x398a0cd _z2_f41_room_0SegmentDataEnd
0x398a0ea Z2_MITURIN_grp_WLS05
0x398a0ff z2_20sichitai2_grp_g660T
0x398a118 hlc_ALLparts_v
0x398a127 da_Larm2_model
0x398a136 nsk_neckA02_model
0x398a148 En_Fu_bow_game_start
0x398a15d da_right_soft_anim_tbl_info
0x398a179 zexl_000_00828
0x398a188 zexl_000_01561
0x398a197 _g_pn_22SegmentRomStart
0x398a1af _Z2_hakugin_bs_sceneSegmentRomEnd
0x398a1d1 _dmadataSegmentRomEnd
0x398a1e7 _anime_texture_1_staticSegmentTextStart
0x398a20f z2_20sichitai2_grp_r00_kemuriT
0x398a22e lost_horse2_atx
0x398a23e TG_Sw_Actor_ct
0x398a24d Dm_Hina_Actor_dt
0x398a25e zexl_000_05938
0x398a26d zexl_000_08655
0x398a27c Nes_pal_exl_04724
0x398a28e _object_warp_uzuSegmentRomEnd
0x398a2ac _object_d_hsblockSegmentRomStart
0x398a2cd _ovl_En_AkindonutsSegmentRomEnd
0x398a2ed _ovl_En_IkSegmentStart
0x398a304 .object_lotus.data.keep
0x398a31c z2_syateki_mizu_grp_floor2
0x398a337 z2_00_tokeitou_modelT
0x398a34d fr_eyeballR_model
0x398a35f mode_Zmove_init
0x398a36f zexl_000_01612
0x398a37e zel5000_5058
0x398a38b zel7000_700C
0x398a398 na_continue2_last_flag
0x398a3af Nes_pal_exl_03579
0x398a3c1 Nes_pal_exl_03149
0x398a3d3 _z2_witch_shop_room_0SegmentRomEnd
0x398a3f6 _object_drsSegmentRomEnd
0x398a40f .object_jg.text.keep
0x398a424 .object_gi_ki_tan_mask.text.keep
0x398a445 .ovl_En_Test7.text.keep
0x398a45d _object_chanSegmentDataStart
0x398a47a _ovl_Obj_IceblockSegmentBssEnd
0x398a499 z2_11goronnosato2_grp_kabe07_l
0x398a4b8 Z2_last_goron_grp_wall00
0x398a4d1 z2_f01_grp_g170
0x398a4e1 z2_omoya_2_info
0x398a4f1 elf_kizetu_soft_anim_tbl_info
0x398a50f ru2_eye03_txt
0x398a51d gi_liquid_green_liquid_model
0x398a53a zexl_000_08505
0x398a549 DEL_D_LARG
0x398a554 Nes_pal_exl_03627
0x398a566 Nes_pal_exl_01804
0x398a578 d_link_orooro_anim_tbl
0x398a58f .object_dy_obj.data.keep
0x398a5a8 _z2_goronrace_sceneSegmentTextStart
0x398a5cc _z2_30gyoson_room_0SegmentTextEnd
0x398a5ee _Z2_INISIE_R_room_1SegmentDataStart
0x398a612 _object_niwSegmentDataStart
0x398a62e _ovl_Effect_Ss_StickSegmentDataEnd
0x398a651 Z2_DANPEI_grp_room00_kaidan_soko
0x398a672 z2_toride_grp_konb18T
0x398a688 Z2_KINdan2_grp_TEN01_1__edge
0x398a6a5 z2_syateki_mori_n2_uma
0x398a6bc w2_koke6C
0x398a6c6 En_Ma_Yts_wait
0x398a6d5 Talk_Gibud_hit_check
0x398a6ea En_Ma4_fusen_game_wait
0x398a701 wolfman_attack_soft_anim_tbl_info
0x398a723 gi_truth_mask_modelT
0x398a738 Nes_pal_exl_04771
0x398a74a _Z2_Random_room_4SegmentTextStart
0x398a76c _object_bigokutaSegmentBssEnd
0x398a78a kakusiana_grp_r04_hi1T
0x398a7a1 z2_town_d2_nmmoyo04
0x398a7b5 lod_z2_ikanamae_grp_kabe2_4
0x398a7d1 z2_21miturinmae_grp_r00
0x398a7e9 z2_31misaki_grp_ha9T
0x398a7fe z2_f01_d2_ronrakugaki06
0x398a816 csn_wait01_mdl_tbl
0x398a829 En_Fsn_wait_init
0x398a83a elf_miwoyoseau2_soft_anim_tbl_info
0x398a85d link_fighter_Lpierce_kiru_finsh_end_anim_tbl_rom_trs_info
0x398a897 zexl_000_02154
0x398a8a6 zexl_000_05527
0x398a8b5 zexl_000_10705
0x398a8c4 Nai_FxPlayCheck
0x398a8d4 Nes_pal_exl_08421
0x398a8e6 Nes_pal_exl_01101
0x398a8f8 .object_fall.text.keep
0x398a90f z2_backtown_d2_saku01_CI02_pal
0x398a92e z2_bandroom_grp_taki_03__DT
0x398a94a z2_35taki_grp_kabe4_3
0x398a960 z2_yousei_izumi_grp_r01_waku
0x398a97d Z2_hakugin_grp_ice02
0x398a992 Z2_castle_w2_ikn_kiwa
0x398a9a8 Z2_INISIE_R_grp_SAKU03_1
0x398a9c1 m2_IK_IRON05
0x398a9ce mikau_oya_loop_soft_anim_tbl_info
0x398a9f0 mode_close2
0x398a9fc syateki_wf_syateki
0x398aa0f g_hit3_1_txt
0x398aa1c mv_cameraWait
0x398aa2a Obj_Bean_actor_draw2
0x398aa3f Rr_Uneune_init
0x398aa4e move_re_dead_attack
0x398aa62 T_BGCheckAlloc_Initialize
0x398aa7c zexl_000_10370
0x398aa8b Nes_pal_exl_00577
0x398aa9d _ovl_En_HgoSegmentDataEnd
0x398aab7 z2_12hakuginmae_demo_0_info
0x398aad3 z2_16goron_house_grp_r01_gara3
0x398aaf2 nz_body03_model
0x398ab02 zD_gakki9_model
0x398ab12 mode_techo_demo1
0x398ab23 En_Tg_Actor_ct
0x398ab32 mv_away_init
0x398ab3f move_switch_wait
0x398ab50 Nes_pal_exl_00536
0x398ab62 _Z2_MITURIN_room_3SegmentRomStart
0x398ab84 .object_gi_romanimask.text.keep
0x398aba4 .ovl_Obj_Warpstone.data.keep
0x398abc1 _z2_17setugen2_room_0SegmentDataStart
0x398abe7 z2_bomya_info
0x398abf5 Z2_castle_grp_ttil_obi
0x398ac0c jmp_stop05_soft_anim_tbl_info
0x398ac2a _icon_item_ger_staticSegmentEnd
0x398ac4a T_BGCheck_GroundCheck_ai
0x398ac63 zexl_000_01132
0x398ac72 zexl_000_10332
0x398ac81 Nes_pal_exl_04417
0x398ac93 Nes_pal_exl_00262
0x398aca5 _Z2_PIRATE_room_6SegmentEnd
0x398acc1 _ovl_Bg_BotihasiraSegmentRomStart
0x398ace3 _ovl_Obj_FireshieldSegmentStart
0x398ad03 _object_smtowerSegmentBssEnd
0x398ad20 _ovl_En_ButteSegmentTextStart
0x398ad3e z2_f01C_d2_jimen01_rgb_rgba16
0x398ad5c g_mable_s3_int_i8
0x398ad6e fs_mizu_v
0x398ad78 hlc_RRfoot_model
0x398ad89 hlc_RLfoot_model
0x398ad9a liveOtherMnk
0x398ada7 Omiseya_SellCancel
0x398adba En_Boj_05_Actor_dt
0x398adcd En_Rd_mode_turn_init
0x398ade2 En_Niw_actor_dt
0x398adf2 zexl_000_01617
0x398ae01 zexl_000_10373
0x398ae10 Nes_pal_exl_08051
0x398ae22 Nes_pal_exl_01411
0x398ae34 Nes_pal_exl_00533
0x398ae46 _object_kzsakuSegmentRomStart
0x398ae64 _ovl_En_DnhSegmentStart
0x398ae7c _ovl_En_ZotSegmentTextStart
0x398ae98 z2_clocktower_d2_k10_rgb_rgba16
0x398aeb8 Z2_hakashita_grp_room00_kabe10
0x398aed7 En_Bigpamet_actor_move
0x398aeee ik_LshoulderA_xx_modelT
0x398af06 zexl_000_03155
0x398af15 zexl_000_08188
0x398af24 zexl_000_10146
0x398af33 zexl_000_10335
0x398af42 _g_pn_40SegmentRomStart
0x398af5a flash_size
0x398af65 Nes_pal_exl_10532
0x398af77 v2_sc_person_18_txt
0x398af8b _memerrmsgSegmentRomEnd
0x398afa3 _object_ma1SegmentStart
0x398afbb .object_zoraegg.text.keep
0x398afd5 _object_gi_ki_tan_maskSegmentDataStart
0x398affc _ovl_Obj_ShutterSegmentBssStart
0x398b01c z2_goronrace_grp_f01_00
0x398b034 z2_30gyoson_grp_konb12T
0x398b04c f_ph_ne_txt
0x398b058 invadepoh_chase_xz
0x398b06b smoke1_1_txt
0x398b078 En_Kendo_Js_Profile
0x398b08c v2_reserve_01_n_modelT
0x398b0a3 FxHandleVol
0x398b0af Nes_pal_exl_11004
0x398b0c1 Nes_pal_exl_04626
0x398b0d3 _ovl_En_SdaSegmentStart
0x398b0eb gspF3DEX2_xbusTextStart
0x398b103 _object_wizSegmentBssEnd
0x398b11c _object_msSegmentDataStart
0x398b137 _ovl_En_BombersSegmentDataStart
0x398b157 _ovl_En_FzSegmentBssStart
0x398b171 z2_26sarunomori_grp_r07_ha2T
0x398b18e lod_z2_20sichitai_grp_r00_tubo1
0x398b1ae z2_f01_b_d2_jimen07_rgb_rgba16
0x398b1cd z2_00keikoku_grp_g2369
0x398b1e4 Z2_PIRATE_grp_room10_kabe1
0x398b1ff sk_ok_fuku_atx
0x398b20e Al_talk
0x398b216 En_Dno_actor_move
0x398b228 kf1_mouth03
0x398b234 timewarp_v
0x398b23f link_fighter_turn_kiruL_anim_tbl_rom_trs_info
0x398b26d En_Scopenuts_Profile
0x398b282 zexl_000_06470
0x398b291 Room_Info_exchange_start
0x398b2aa se_handle_lock_flag
0x398b2be _z2_10yukiyamanomura2_sceneSegmentRomEnd
0x398b2e7 _Z2_PIRATE_room_7SegmentEnd
0x398b303 _object_f53_objSegmentStart
0x398b31f _Z2_ikninside_room_0SegmentBssStart
0x398b343 _Z2_ReDead_room_3SegmentBssStart
0x398b364 _z2_sinkai_sceneSegmentDataStart
0x398b385 z2_clocktower_d2_wara10_CI08
0x398b3a2 Z2_SEA_bs_BGDataInfo
0x398b3b7 z2_00keikoku_n2_morihasira01
0x398b3d4 z2_20sichitai2_grp_g801
0x398b3ec z2_20sichitai2_grp_g795T
0x398b405 mode_sjump_init
0x398b415 sys_cfb_cfb0l
0x398b423 zexl_000_07183
0x398b432 zel0600_0643
0x398b43f zel3000_3049
0x398b44c Nes_pal_exl_06411
0x398b45e _Z2_ReDead_room_6SegmentRomEnd
0x398b47d _object_gi_bowSegmentRomStart
0x398b49b _ovl_En_KnightSegmentRomEnd
0x398b4b7 _ovl_titleSegmentEnd
0x398b4cc gspL3DEX2_fifoDataEnd
0x398b4e2 _z2_ayashiishop_room_0SegmentBssEnd
0x398b506 _object_dor04SegmentTextStart
0x398b524 _object_bjiSegmentTextEnd
0x398b53e z2_bomya_w2_bomhasi
0x398b552 z2_17setugen2_grp_r01
0x398b568 lod_z2_35taki_grp_kusa1
0x398b580 Z2_last_zora_a_ryu_su_rgb_rgba16
0x398b5a1 Z2_INISIE_R_grp_g896
0x398b5b6 n2_kabe00_SP08
0x398b5c5 dk1_12_CI00_txt
0x398b5d5 move_ride_check3
0x398b5e6 set_mouth_model_scale
0x398b5fc En_Skb_talk_check2
0x398b60f En_Bigslime_actor_draw
0x398b626 mode_fire_ready_init
0x398b63b h_mes_copy_2_fra_txt
0x398b650 En_Col_Man_Profile
0x398b663 CollisionCheck_setStatusStopAddClear
0x398b688 Nes_pal_exl_13406
0x398b69a Nes_pal_exl_10553
0x398b6ac Nes_pal_exl_05358
0x398b6be Nes_pal_exl_05315
0x398b6d0 v2_dt_nes_2_txt
0x398b6e0 _memerrmsgSegmentRomStart
0x398b6fa _object_tabSegmentBssStart
0x398b715 _object_warp1SegmentDataEnd
0x398b731 _ovl_En_InvadepohSegmentTextStart
0x398b753 Z2_SEA_grp_g3080
0x398b764 lod_z2_21miturinmae_grp_wood9
0x398b782 z2_fisherman_grp_huti_FT
0x398b79b z2_posthouse_n2_ha02_pal
0x398b7b4 i2_H_swit2_modelT
0x398b7c6 musubu_model
0x398b7d3 back_door_model
0x398b7e3 chase_f4
0x398b7ec zexl_000_04892
0x398b7fb zexl_000_10338
0x398b80a zel0300_0305
0x398b817 Nes_pal_exl_13115
0x398b829 Nes_pal_exl_08466
0x398b83b Nes_pal_exl_05503
0x398b84d Nes_pal_exl_01639
0x398b85f clink_demo_koutai_anim_tbl
0x398b87a _z2_town_room_0SegmentEnd
0x398b894 .z2_lost_woods_room_1.data.keep
0x398b8b4 _Z2_SEA_room_0SegmentTextStart
0x398b8d3 _object_dblue_objectSegmentTextEnd
0x398b8f6 z2_30gyoson_grp_hata_DECAL__DT
0x398b915 z2_8itemshop_grp_komono
0x398b92d w2_sara3_SP01
0x398b93b ph_shock_anim_tbl
0x398b94d Obj_Tokei_Tobira_actor_move
0x398b969 lg_gakkiD_model
0x398b979 zexl_000_00562
0x398b988 zexl_000_10748
0x398b997 zel4000_400B
0x398b9a4 zel5000_505B
0x398b9b1 Nes_pal_exl_13409
0x398b9c3 osContSetCh
0x398b9cf _z2_22dekucity_room_2SegmentBssEnd
0x398b9f2 _object_ds2nSegmentTextEnd
0x398ba0d z2_26sarunomori_grp_r02_upper
0x398ba2b z2_labo_n2_memori
0x398ba3d z2_20sichitai2_grp_g813T
0x398ba56 trT_neck_model
0x398ba65 ik_RshoulderA_xx_model
0x398ba7c En_Bombers2_actor_move
0x398ba93 Sellnuts_flywait
0x398baa4 Dnq_wait
0x398baad link_normal_back_down_wake_anim_tbl_rom_trs_info
0x398bade zexl_000_05625
0x398baed zel7000_707B
0x398bafa Nes_pal_exl_10930
0x398bb0c Nes_pal_exl_04713
0x398bb1e .Z2_KinSta1_room_5.data.keep
0x398bb3b _object_beeSegmentTextEnd
0x398bb55 _object_trtSegmentBssEnd
0x398bb6e z2_20sichitai_grp_g705T
0x398bb86 z2_deku_king_n2_zu03_2
0x398bb9d Z2_INISIE_R_6_info
0x398bbb0 move_tokeidai
0x398bbbe Omiseya_TalkPause
0x398bbd0 zel3000_301D
0x398bbdd Nas_InitMySeq
0x398bbeb Nes_pal_exl_13218
0x398bbfd Nes_pal_exl_10554
0x398bc0f Nes_pal_exl_08016
0x398bc21 Nes_pal_exl_05924
0x398bc33 Nes_pal_exl_01632
0x398bc45 link_normal_heavy_carry_anim_tbl
0x398bc66 _ovl_En_GoroiwaSegmentEnd
0x398bc80 .ovl_En_Gakufu.text.keep
0x398bc99 _Z2_Random_room_5SegmentTextEnd
0x398bcb9 _object_botihasiraSegmentBssStart
0x398bcdb _ovl_fbdemo_wipe1SegmentBssStart
0x398bcfc _ovl_En_AniSegmentTextStart
0x398bd18 z2_17setugen_grp_yama1
0x398bd2f z2_map_shop_n2_wara06
0x398bd45 Z2_ReDead_grp_door03
0x398bd5a Ma_Yto_tex_type_set
0x398bd6e mode_kote_init
0x398bd7d xyz_t_sub_ss
0x398bd8a MapDispDataKdDma_getSize
0x398bda3 zel4000_408D
0x398bdb0 zel7000_703E
0x398bdbd Nes_pal_exl_03312
0x398bdcf .object_pamera.data.keep
0x398bde8 _Z2_Random_room_3SegmentDataStart
0x398be0a z2_koeponarace_grp_road1
0x398be23 z2_13hubukinomiti_n2_yukiji01_inta_ia8
0x398be4a jg_16_txt
0x398be54 syateki_dnuts_dead_init
0x398be6c z2_30_kumo_model
0x398be7d zexl_000_05659
0x398be8c zexl_000_10005
0x398be9b Nes_pal_exl_10594
0x398bead Nes_pal_exl_03559
0x398bebf Nes_pal_exl_03516
0x398bed1 Nes_pal_exl_03129
0x398bee3 _object_link_mask_zachoSegmentRomEnd
0x398bf08 gspF3DEX2_Rej_xbusDataEnd
0x398bf22 _object_inSegmentBssStart
0x398bf3c _ovl_Obj_BombiwaSegmentTextEnd
0x398bf5b _icon_item_gameover_staticSegmentTextStart
0x398bf86 En_Mm3_talking_init
0x398bf9a En_Skb_effect_control
0x398bfb0 gspS2DEX_fifoTextEnd
0x398bfc5 Effect_SS_KiraKira_ct_direct
0x398bfe2 actor_search_s
0x398bff1 THA_GA_allocMtx1
0x398c002 Nes_pal_exl_02617
0x398c014 _object_icefloeSegmentRomEnd
0x398c031 _ovl_En_RuSegmentStart
0x398c048 _object_syotenSegmentBssEnd
0x398c064 z2_10yukiyamanomura2_grp_r00_hana1T
0x398c088 z2_toride_grp_konb26
0x398c09d z2_00keikoku_grp_ji5
0x398c0b2 Z2_PIRATE_grp_taiho_yoko5
0x398c0cc lod_z2_20sichitai2_grp_r00_ki5_2
0x398c0ed fz_all3_modelT
0x398c0fc clink_normal_climb_endAL_anim_tbl_rom_trs_info
0x398c12b Effect_SS_Dust_ct_li_direct
0x398c147 zexl_000_01528
0x398c156 _g_pn_34SegmentRomEnd
0x398c16c zel0000_00F3
0x398c179 Nes_pal_exl_10145
0x398c18b Nes_pal_exl_08408
0x398c19d Nes_pal_exl_08180
0x398c1af Nes_pal_exl_01813
0x398c1c1 _object_ds2nSegmentStart
0x398c1da .z2_doujou_scene.data.keep
0x398c1f5 .ovl_Obj_Makekinsuta.text.keep
0x398c214 _z2_syateki_mizu_sceneSegmentTextEnd
0x398c239 Z2_KinSta1_m2_yKIN_Wred1mini
0x398c256 Z2_PIRATE_grp_room10_tenjo
0x398c271 js_matsu_mdl_tbl
0x398c282 boss07_shadow_model
0x398c296 link_fighter_power_kiru_start_anim_tbl_rom_trs_info
0x398c2ca zexl_000_01358
0x398c2d9 zexl_000_02602
0x398c2e8 zel0800_087C
0x398c2f5 EchoChangeCount
0x398c305 Nes_pal_exl_01395
0x398c317 Nes_pal_exl_01360
0x398c329 .object_dkjail_obj.data.keep
0x398c346 .ovl_En_Honotrap.text.keep
0x398c361 _Z2_Random_sceneSegmentDataEnd
0x398c380 _z2_21miturinmae_sceneSegmentTextEnd
0x398c3a5 _object_taisouSegmentBssEnd
0x398c3c1 _ovl_Demo_SyotenSegmentDataStart
0x398c3e2 _ovl_En_TgSegmentDataStart
0x398c3fd _ovl_Bg_UmajumpSegmentBssEnd
0x398c41a z2_fisherman_u2_r_mori_pal
0x398c435 m2_IKA_Mirror_BGDataInfo
0x398c44e elf_yururi_wait_soft_anim_tbl_info
0x398c471 eg_block2_model
0x398c481 tl_aisatsuDEMO_soft_anim_tbl_info
0x398c4a3 clearCameraFlag
0x398c4b3 Nes_pal_exl_04758
0x398c4c5 Nes_pal_exl_03313
0x398c4d7 __osDequeueThread
0x398c4e9 z2_24kemonomiti_0_info
0x398c500 d2_mkk16_CI00
0x398c50e hlc_anim_wait02_anim_tbl
0x398c527 clink_base_mdl_tbl
0x398c53a Ma_Yto_anime_ct_initial
0x398c552 owl_openwing_soft_anim_tbl_info
0x398c572 ddan_tdoor_yari_model
0x398c588 sys_cfb_screen_wd
0x398c59a zexl_000_00305
0x398c5a9 Nes_pal_exl_09076
0x398c5bb Nes_pal_exl_03536
0x398c5cd Nes_pal_exl_03106
0x398c5df _ovl_En_JgSegmentRomEnd
0x398c5f7 _ovl_En_Boj_05SegmentEnd
0x398c610 .ovl_En_Dekubaba.text.keep
0x398c62b _ovl_Effect_Ss_SibukiSegmentTextStart
0x398c651 _ovl_En_StSegmentTextEnd
0x398c66a z2_16goron_house_grp_r00_gara2
0x398c689 z2_20sichitai2_grp_r02_takiT
0x398c6a6 n_brickC2_OPA_txt
0x398c6b8 ru2_Lasi2_model
0x398c6c8 dma_wait_cow
0x398c6d5 Bg_Open_Spot_actor_move
0x398c6ed bal_kami_soft_anim_tbl_info
0x398c709 spl_hasira_evw_anime
0x398c71e in_16_CI00_txt
0x398c72d link_anchor_bom_side_putL_anim_tbl_rom_trs_info
0x398c75d zel0000_0061
0x398c76a zel5000_5017
0x398c777 _kakusiana_room_10SegmentTextEnd
0x398c798 _z2_sonchonoie_room_3SegmentDataEnd
0x398c7bc _elf_message_ydanSegmentBssStart
0x398c7dd _ovl_En_IgSegmentTextEnd
0x398c7f6 _ovl_Bg_F40_SwitchSegmentDataStart
0x398c819 z2_f01_grp_g143
0x398c829 Z2_DANPEI2test_grp_room00_saidan_tenjo_1
0x398c852 lod_z2_00keikoku_grp_obj1_3
0x398c86e En_Hint_Skb_dead
0x398c87f En_Maruta_break_init
0x398c894 ironknack_walk_soft_anim_tbl_info
0x398c8b6 zexl_000_04223
0x398c8c5 Nes_pal_exl_10577
